,language_initial,koryakov_db_id,eng_vil_name,rus_vil_name,lang_1_K,lang_2_K,lang_1_S,lang_2_S,same_languages,name_1885,name_1895,name_1926,name_2010,census_1885,census_1895,census_1926,census_2010,Lat,Lon,Republic,Region,elevation,LevK_comments,kutans,Family,language
855,Rutul ,4093.0,Shinaz,Шиназ,Rutul,,Rutul,,True,Шиназ,Шиназ (Суназ),Шиназ,Шиназ,1352.0,1157.0,1226.0,1320.0,41.618658,47.375665999999995,Daghestan,,1687.0495605468802,,not_kutan,Lezgic,Rutul 
856,Tabasaran ,2295.0,Akka,Акка,Tabasaran,,Tabasaran,,True,Агка (Ака),"Агка (Ака, Ахчка, Аква)",Акка,Акка,122.0,124.0,134.0,599.0,41.92686,47.9297,Daghestan,,741.257202148438,,not_kutan,Lezgic,Tabasaran 
857,Tabasaran ,2105.0,Arak,Арак,Tabasaran,,Tabasaran,,True,Арак,Арак,Арак,Арак,318.0,322.0,315.0,462.0,41.96112,47.98984,Daghestan,,726.8939819335941,,not_kutan,Lezgic,Tabasaran 
858,Tabasaran ,2111.0,Arkit,Аркит,Tabasaran,,Tabasaran,,True,Аркит,Аркит,Аркит,Аркит,359.0,404.0,422.0,608.0,41.947308,48.014025,Daghestan,,651.9259033203119,,not_kutan,Lezgic,Tabasaran 
859,Tabasaran ,3109.0,Archug,Арчуг,Tabasaran,,Tabasaran,,True,Арчуг,"Арчюг (Арчух, Арзух)",Арчуг,Арчуг,100.0,102.0,158.0,109.0,41.7843,47.86009,Daghestan,,1382.79296875,,not_kutan,Lezgic,Tabasaran 
860,Tabasaran ,3299.0,Atrik,Атрик,Tabasaran,,Tabasaran,,True,Атриг,Атрио (Чилек),Атрик,Атрик,136.0,156.0,188.0,238.0,41.88042,47.78046,Daghestan,,1743.97839355469,,not_kutan,Lezgic,Tabasaran 
861,Tabasaran ,2267.0,Afna,Афна,Tabasaran,,Tabasaran,,True,Афна,Афна,Афна,Афна,118.0,122.0,97.0,193.0,41.902075,47.861413,Daghestan,,1077.34875488281,,not_kutan,Lezgic,Tabasaran 
862,Tabasaran ,3011.0,Ashaga-Yarak,Ашага-Ярак,Tabasaran,,Tabasaran,,True,Ярак нижний (Аскан-Ярак),"Ярак Нижний (Ярку Нижн., Аскан-Ярак)",Ашага-Ярак,Ашага-Ярак,338.0,342.0,582.0,1329.0,41.822988,47.952033,Daghestan,,1242.81079101563,,not_kutan,Lezgic,Tabasaran 
863,Tabasaran ,3275.0,Burgankent,Бурганкент,Tabasaran,,Tabasaran,,True,Бурган-кент,Бургам-Кент (Бургах Кент),Бурган-Кент,Бурганкент,104.0,105.0,146.0,704.0,41.899390000000004,48.06439,Daghestan,,621.0244140625,,not_kutan,Lezgic,Tabasaran 
864,Tabasaran ,2393.0,Bukhnag,Бухнаг,Tabasaran,,Tabasaran,,True,Бахнаг (Бухнаг),"Богнах (Бугнах, Бухнал, Бухнаг)",Бухнаг,Бухнаг,91.0,93.0,76.0,195.0,41.910587,47.872994,Daghestan,,999.487670898438,,not_kutan,Lezgic,Tabasaran 
865,Tabasaran ,2427.0,Vechrik,Вечрик,Tabasaran,,Tabasaran,,True,Вичрик,Вичриг,Вичрик,Вечрик,117.0,122.0,113.0,288.0,41.9171,47.96184,Daghestan,,1021.3431396484401,,not_kutan,Lezgic,Tabasaran 
866,Tabasaran ,3165.0,Garig,Гарик,Tabasaran,,Tabasaran,,True,"Гериг (Гариг, Гириг)","Герик (Гериг, Гарик, Гирик)",Гериг,Гариг,88.0,89.0,103.0,37.0,41.8766,47.88498,Daghestan,,1111.50830078125,в исходном файле Гариг,not_kutan,Lezgic,Tabasaran 
867,Tabasaran ,2399.0,Gasikh,Гасик,Tabasaran,,Tabasaran,,True,Гасиг,Гасих (Гасик),Гасик,Гасик,160.0,164.0,173.0,404.0,41.92398,47.8847,Daghestan,,1148.41589355469,в википедии и на картах Гасик,not_kutan,Lezgic,Tabasaran 
868,Tabasaran ,2307.0,Gisik,Гисик,Tabasaran,,Tabasaran,,True,Кисик верхний (Заан-Киник),"Кисик Верхний (Гасик Верхний, Заан Кисик)",Кисик Верх.,Гисик,67.0,73.0,82.0,293.0,41.94475,47.91451,Daghestan,,912.670776367188,Кисик Верхний (объед. в одно село?),not_kutan,Lezgic,Tabasaran 
869,Tabasaran ,2307.0,Gisik,Гисик,Tabasaran,,Tabasaran,,True,Кисик верхний (Заан-Киник),"Кисик Верхний (Гасик Верхний, Заан Кисик)",Кисик Верх.,Гисик,67.0,73.0,82.0,293.0,41.94475,47.91451,Daghestan,,912.670776367188,Кисик Нижний (объед. в одно село?),not_kutan,Lezgic,Tabasaran 
870,Tabasaran ,2309.0,Gisik,Гисик,Tabasaran,,Tabasaran,,True,Кисик нижний (Аскан-Кисик),"Кисик Нижний (Гасик Нижний, Аскан Кисик)",Кисик Нижн.,,95.0,100.0,85.0,,41.94475,47.91451,Daghestan,,912.670776367188,Кисик Верхний (объед. в одно село?),not_kutan,Lezgic,Tabasaran 
871,Tabasaran ,2309.0,Gisik,Гисик,Tabasaran,,Tabasaran,,True,Кисик нижний (Аскан-Кисик),"Кисик Нижний (Гасик Нижний, Аскан Кисик)",Кисик Нижн.,,95.0,100.0,85.0,,41.94475,47.91451,Daghestan,,912.670776367188,Кисик Нижний (объед. в одно село?),not_kutan,Lezgic,Tabasaran 
872,Tabasaran ,2271.0,Guvlig,Гувлиг,Tabasaran,,Tabasaran,,True,Кувлиг,"Кувлиг (Кувлик, Куглиг)",Кувлик,Гувлиг,141.0,149.0,122.0,487.0,41.918240000000004,47.852129999999995,Daghestan,,1191.63659667969,,not_kutan,Lezgic,Tabasaran 
873,Tabasaran ,2265.0,Gumi,Гуми,Tabasaran,,Tabasaran,,True,Куми (Гуми),Куми (Гуми),Куми,Гуми,248.0,256.0,251.0,261.0,41.894319,47.868303999999995,Daghestan,,1087.39294433594,,not_kutan,Lezgic,Tabasaran 
874,Tabasaran ,2293.0,Gurik,Гурик,Tabasaran,,Tabasaran,,True,Курих (Курик),"Курих (Курик, Кюрак, Кюрык)",Курих,Гурик,358.0,266.0,412.0,804.0,41.962788,47.919474,Daghestan,,733.3324584960941,,not_kutan,Lezgic,Tabasaran 
875,Tabasaran ,3407.0,Gyukhryag,Гюхряг,Tabasaran,,Tabasaran,,True,Гогнак (Гугнак),"Гугнаг (Гегнах, Кюгнех)",Гугнох,Гюхряг,201.0,172.0,91.0,1456.0,41.854054999999995,48.172785,Daghestan,,193.254852294922,,not_kutan,Lezgic,Tabasaran 
876,Tabasaran ,2299.0,Dagni,Дагни,Tabasaran,,Tabasaran,,True,Дагни,Дагни (Дагуна),Дагни,Дагни,160.0,160.0,166.0,313.0,41.931594,47.911846000000004,Daghestan,,835.614501953125,,not_kutan,Lezgic,Tabasaran 
877,Tabasaran ,2429.0,Dzhugdil',Джугдиль,Tabasaran,,Tabasaran,,True,Джугдиль (Джогдиль),Джугдиль (Джогдиль),Джуглил,Джугдиль,272.0,271.0,325.0,917.0,41.919222,47.979531,Daghestan,,798.133666992188,,not_kutan,Lezgic,Tabasaran 
878,Tabasaran ,3303.0,Dzhuli,Джули,Tabasaran,,Tabasaran,,True,Джули (Жули),Джули (Усули),Джули,Джули,358.0,390.0,386.0,631.0,41.8822,47.85399,Daghestan,,1153.94470214844,,not_kutan,Lezgic,Tabasaran 
879,Tabasaran ,2301.0,Dzhul'dzhag,Джульджаг,Tabasaran,,Tabasaran,,True,Джоруджаг (Джолджаг),Джорджал (Джулдаг),Джулджак,Джульджаг,180.0,180.0,163.0,715.0,41.95485,47.88933,Daghestan,,998.5048828125,,not_kutan,Lezgic,Tabasaran 
880,Tabasaran ,2303.0,Dzhul'dzhinif,Джульджиниф,Tabasaran,,Tabasaran,,True,Джуруджинив (Джуржунив),"Джурджиниф (Двурджинив, Джулджиниф)",Джулжиниф,Джульджиниф,70.0,62.0,68.0,197.0,41.957235,47.912939,Daghestan,,765.8423461914059,,not_kutan,Lezgic,Tabasaran 
881,Tabasaran ,2177.0,Dyubek,Дюбек,Tabasaran,,Tabasaran,,True,Дювек,Дювек,Дювек,Дюбек,878.0,818.0,1038.0,1893.0,42.0208,47.969528000000004,Daghestan,,450.744720458984,,not_kutan,Lezgic,Tabasaran 
882,Tabasaran ,3079.0,Zil'dik,Зильдик,Tabasaran,,Tabasaran,,True,"Зильдик (Сильдик, Чичик)","Зильдик (Цыльдик, С-, Чичик)",Зильдик,Зильдик,475.0,446.0,512.0,585.0,41.81292,47.98958,Daghestan,,1084.77709960938,,not_kutan,Lezgic,Tabasaran 
883,Tabasaran ,3107.0,Kondik,Кондик,Tabasaran,,Tabasaran,,True,Кандик (Куанджик),"Кандик (Кандык, Куанджик)",Кандик,Кондик,572.0,582.0,741.0,1459.0,41.8028,47.8733,Daghestan,,1352.59020996094,,not_kutan,Lezgic,Tabasaran 
884,Tabasaran ,2311.0,Kuvag,Куваг,Tabasaran,,Tabasaran,,True,Куваг,Куваг,Куваг,Куваг,98.0,98.0,103.0,99.0,41.926587,47.90245,Daghestan,,1047.09765625,,not_kutan,Lezgic,Tabasaran 
885,Tabasaran ,3167.0,Kuvig,Кувиг,Tabasaran,,Tabasaran,,True,Кувиг,Кувиг (Кувек),Кувиг,Кувиг,227.0,246.0,166.0,102.0,41.88482,47.886538,Daghestan,,1073.28186035156,,not_kutan,Lezgic,Tabasaran 
886,Tabasaran ,2131.0,Kuzhnik,Кужник,Tabasaran,,Tabasaran,,True,Худжник (Куджник),Хужник (Кужник),Хужник,Кужник,349.0,343.0,366.0,846.0,41.955490000000005,47.822309999999995,Daghestan,,1191.52758789063,,not_kutan,Lezgic,Tabasaran 
887,Tabasaran ,3169.0,Kulig,Кулиг,Tabasaran,,Tabasaran,,True,Кулик,Кулик (Кулюк),Кулиг,Кулиг,128.0,138.0,123.0,120.0,41.874076,47.865347,Daghestan,,1134.1220703125,,not_kutan,Lezgic,Tabasaran 
888,Tabasaran ,2313.0,Kulif,Кулиф,Tabasaran,,Tabasaran,,True,Кулиф (Колюф),"Кулиф (Колюф, Гулиф)",Кулиф,Кулиф,128.0,133.0,165.0,624.0,41.95955,47.88391,Daghestan,,1003.833984375,,not_kutan,Lezgic,Tabasaran 
889,Tabasaran ,2433.0,Kurkak,Куркак,Tabasaran,,Tabasaran,,True,Куркак,Куркак (Бюркак),Куркак,Куркак,208.0,211.0,275.0,265.0,41.910959999999996,47.971699,Daghestan,,968.7836303710941,,not_kutan,Lezgic,Tabasaran 
890,Tabasaran ,3171.0,Kushtil',Куштиль,Tabasaran,,Tabasaran,,True,Куштиль (Гоштиль),"Куштил (Констул, Гиштиль)",Куштиль,Куштиль,422.0,421.0,389.0,964.0,41.8289,47.8894,Daghestan,,1233.28662109375,,not_kutan,Lezgic,Tabasaran 
891,Tabasaran ,2135.0,Kyurek,Кюрек,Tabasaran,,Tabasaran,,True,Кюрек (Курак. Г-),"Кюрек (Кюраг, Гюраг)",Кюрек,Кюрек,83.0,67.0,52.0,93.0,41.95258,47.85934,Daghestan,,1048.42065429688,,not_kutan,Lezgic,Tabasaran 
892,Tabasaran ,2279.0,Kyuryag,Кюряг,Tabasaran,,Tabasaran,,True,Кюраг,Кюраг,Кюраг,Кюряг,317.0,341.0,291.0,452.0,41.907094,47.853636,Daghestan,,1140.63952636719,,not_kutan,Lezgic,Tabasaran 
893,Tabasaran ,3325.0,Laka,Лака,Tabasaran,,Tabasaran,,True,Лака,Ляка (Лака),Лака,Лака,216.0,219.0,199.0,606.0,41.75705,47.88114,Daghestan,,1068.10900878906,,not_kutan,Lezgic,Tabasaran 
894,Tabasaran ,2107.0,Lidzhe,Лидже,Tabasaran,,Tabasaran,,True,Лиджа,Лиджа (Люджэ),Лиджа,Лидже,252.0,261.0,314.0,245.0,41.97245,47.98057,Daghestan,,698.6342163085941,,not_kutan,Lezgic,Tabasaran 
895,Tabasaran ,2315.0,Lyakhe,Ляхе,Tabasaran,,Tabasaran,,True,Ляха,Лаха,Ляха,Ляхе,181.0,184.0,169.0,248.0,41.952293,47.914701,Daghestan,,809.8313598632809,,not_kutan,Lezgic,Tabasaran 
896,Tabasaran ,3163.0,Lyakhlya,Ляхля,Tabasaran,,Tabasaran,,True,Ляхля,Ляхля (Ляхлялу),Ляхля,Ляхля,220.0,210.0,312.0,614.0,41.88087,47.87761,Daghestan,,1036.98913574219,,not_kutan,Lezgic,Tabasaran 
897,Tabasaran ,3083.0,Mezhgyul',Межгюль,Tabasaran,,Tabasaran,,True,Мюжгюл (Мажгюл),Межгюл (Мажгюл),Межгюль,Межгюль,701.0,698.0,792.0,1217.0,41.8061,48.0075,Daghestan,,1069.59814453125,,not_kutan,Lezgic,Tabasaran 
898,Tabasaran ,3285.0,Nichras,Ничрас,Tabasaran,,Tabasaran,,True,Ничрас (Ничирас),Ниграс (Нигирас),Ничрас,Ничрас,280.0,305.0,403.0,881.0,41.843579999999996,48.01174,Daghestan,,1166.75695800781,,not_kutan,Lezgic,Tabasaran 
899,Tabasaran ,2421.0,Pilig,Пилиг,Tabasaran,,Tabasaran,,True,Пилиг,Пилиг (Пилег),Пилиг,Пилиг,407.0,406.0,371.0,760.0,41.97418,47.8687,Daghestan,,1037.45190429688,,not_kutan,Lezgic,Tabasaran 
900,Tabasaran ,2405.0,Rugudzh,Ругудж,Tabasaran,,Tabasaran,,True,Ругудж,Ругудж,Ругудж,Ругудж,367.0,372.0,315.0,812.0,41.976755,47.89161,Daghestan,,770.1531372070309,,not_kutan,Lezgic,Tabasaran 
901,Tabasaran ,2113.0,Rushul',Рушуль,Tabasaran,,Tabasaran,,True,Рушуль,Гушул,Рушуль,Рущуль,297.0,316.0,339.0,455.0,41.9567,48.01232,Daghestan,,664.758117675781,,not_kutan,Lezgic,Tabasaran 
902,Tabasaran ,2281.0,Sertil',Сертиль,Tabasaran,,Tabasaran,,True,Сартиль,"Сартиль (Суртель, Сертель, Сортель)",Сартил,Сертиль,149.0,152.0,166.0,399.0,41.925309999999996,47.86522,Daghestan,,1226.255859375,,not_kutan,Lezgic,Tabasaran 
903,Tabasaran ,2435.0,Sika,Сика,Tabasaran,,Tabasaran,,True,,,Сига,Сика,,,84.0,112.0,41.891729999999995,47.97821,Daghestan,,1212.037109375,,not_kutan,Lezgic,Tabasaran 
904,Tabasaran ,2283.0,Sikukh,Сикух,Tabasaran,,Tabasaran,,True,Сикуг,Сикуг (Сикух),Сикуг,Сикух,144.0,144.0,109.0,199.0,41.90457,47.84596,Daghestan,,1237.95336914063,,not_kutan,Lezgic,Tabasaran 
905,Tabasaran ,2195.0,Tatil',Татиль,Tabasaran,,Tabasaran,,True,Тагиль,Татиль,Татиль,Татиль,181.0,181.0,361.0,1128.0,41.99269,47.98826,Daghestan,,621.186828613281,,not_kutan,Lezgic,Tabasaran 
906,Tabasaran ,3273.0,Tinit,Тинит,Tabasaran,,Tabasaran,,True,Тинит,Тинит,Тинит,Тинит,205.0,201.0,300.0,1385.0,41.9131,48.0592,Daghestan,,485.758239746094,,not_kutan,Lezgic,Tabasaran 
907,Tabasaran ,3283.0,Turag,Тураг,Tabasaran,,Tabasaran,,True,Тураг (Тюраг),"Тураг (Турах, Дураг, Тюраг)",Тураг,Тураг,676.0,688.0,842.0,1163.0,41.8586,47.9744,Daghestan,,1187.52026367188,,not_kutan,Lezgic,Tabasaran 
908,Tabasaran ,3279.0,Turuf,Туруф,Tabasaran,,Tabasaran,,True,Туруф,Труф (Туруф),Туруф,Туруф,501.0,448.0,443.0,388.0,41.90569,48.006879999999995,Daghestan,,908.654418945313,,not_kutan,Lezgic,Tabasaran 
909,Tabasaran ,2137.0,Uluz,Улуз,Tabasaran,,Tabasaran,,True,Улуч (Улуц),"Улуч (Улуц, Улуз)",Улуз,Улуз,166.0,166.0,209.0,403.0,41.957209999999996,47.837140000000005,Daghestan,,1090.5576171875,,not_kutan,Lezgic,Tabasaran 
910,Tabasaran ,3297.0,Urga,Урга,Tabasaran,,Tabasaran,,True,Урга (Уруга),"Урга (Уруга, Оргу)",Урга,Урга,148.0,154.0,163.0,270.0,41.869933,47.85522,Daghestan,,1243.75610351563,,not_kutan,Lezgic,Tabasaran 
911,Tabasaran ,2139.0,Urzig,Урзиг,Tabasaran,,Tabasaran,,True,Урдиг,"Урзиг (Урзш, Урдш)",Урзиг,Урзиг,170.0,156.0,180.0,348.0,41.94811,47.849920000000004,Daghestan,,1092.00610351563,,not_kutan,Lezgic,Tabasaran 
912,Tabasaran ,2115.0,Ushnyug,Ушнюг,Tabasaran,,Tabasaran,,True,Ушнюг,Ушнюг (Учинуг),Ушинюг,Ушнюг,176.0,187.0,236.0,272.0,41.926390000000005,48.00306,Daghestan,,897.710205078125,,not_kutan,Lezgic,Tabasaran 
913,Tabasaran ,2117.0,Firgil',Фиргиль,Tabasaran,,Tabasaran,,True,Фиргиль (Фергиль),"Фергиль (Фиргиль, Фиргаль, Фергаль)",Фиргил,Фиргиль,147.0,175.0,236.0,397.0,41.92507,48.02587,Daghestan,,662.67041015625,,not_kutan,Lezgic,Tabasaran 
914,Tabasaran ,3305.0,Furdag,Фурдаг,Tabasaran,,Tabasaran,,True,Фурдаг,Фурдах (Фурдух),Фурдаг,Фурдаг,156.0,166.0,201.0,202.0,41.863479999999996,47.86215,Daghestan,,1220.21765136719,,not_kutan,Lezgic,Tabasaran 
915,Tabasaran ,2391.0,Khalag,Халаг,Tabasaran,,Tabasaran,,True,Халаг,Халаг,Халаг,Халаг,420.0,468.0,380.0,674.0,41.90551,47.88935,Daghestan,,1090.77221679688,,not_kutan,Lezgic,Tabasaran 
916,Tabasaran ,2403.0,Khanag,Ханаг,Tabasaran,,Tabasaran,,True,Ханаг,Ханаг,Ханаг,Ханаг,263.0,297.0,283.0,627.0,41.97444,47.90333,Daghestan,,724.4038696289059,,not_kutan,Lezgic,Tabasaran 
917,Tabasaran ,2287.0,Khanak,Ханак,Tabasaran,,Tabasaran,,True,Ханак,Ханак (Хугнак),Ханак,Ханак,131.0,141.0,123.0,277.0,41.91373,47.86645,Daghestan,,1083.37036132813,,not_kutan,Lezgic,Tabasaran 
918,Tabasaran ,2179.0,Khapil',Хапиль,Tabasaran,,Tabasaran,,True,Ганиль,Гапиль,Хапил,Хапиль,258.0,279.0,328.0,1031.0,41.98722,47.977309999999996,Daghestan,,558.333740234375,,not_kutan,Lezgic,Tabasaran 
919,Tabasaran ,2143.0,Kharag,Хараг,Tabasaran,,Tabasaran,,True,Хараг,Хораг,Харах,Хараг,193.0,189.0,177.0,499.0,41.945423,47.825106,Daghestan,,1112.76892089844,,not_kutan,Lezgic,Tabasaran 
920,Tabasaran ,2317.0,Kharkhni,Хархни,Tabasaran,,Tabasaran,,True,Хархни,Хархни (Хархуни),Хархни,Хархни,72.0,80.0,81.0,101.0,41.939561,47.880088,Daghestan,,1184.30126953125,,not_kutan,Lezgic,Tabasaran 
921,Tabasaran ,3319.0,Khiv,Хив,Tabasaran,,Tabasaran,,True,Хив,"Хив (Хива, Гигер)",Хив,Хив,724.0,729.0,841.0,2659.0,41.7533,47.9286,Daghestan,,959.435913085938,,not_kutan,Lezgic,Tabasaran 
922,Tabasaran ,3323.0,Khoredzh,Хоредж,Tabasaran,,Tabasaran,,True,Хорадж (Хюрадж),"Хорадж (Хорак, Хю-, Хюрег)",Хоредж,Хоредж,417.0,449.0,640.0,1080.0,41.749140000000004,47.8667,Daghestan,,1119.69409179688,,not_kutan,Lezgic,Tabasaran 
923,Tabasaran ,2417.0,Khurik,Хурик,Tabasaran,,Tabasaran,,True,Хюрюх (Хурик),Хюрюк (Хурик),Хурюк,Хурик,877.0,831.0,840.0,2534.0,41.98583,47.89861,Daghestan,,747.47314453125,,not_kutan,Lezgic,Tabasaran 
924,Tabasaran ,3307.0,Khursatil',Хурсатиль,Tabasaran,,Tabasaran,,True,Хурцатиль,Хурцатил,Хурсатиль,Хурсатиль,107.0,116.0,136.0,43.0,41.862503000000004,47.793991,Daghestan,,1746.0329589843802,,not_kutan,Lezgic,Tabasaran 
925,Tabasaran ,2181.0,Khustil',Хустиль,Tabasaran,,Tabasaran,,True,Хустиль,Хустил (Хулнил),Хустил,Хустиль,208.0,223.0,303.0,593.0,42.00335,47.93489,Daghestan,,765.478393554688,,not_kutan,Lezgic,Tabasaran 
926,Tabasaran ,2423.0,Khuchni,Хучни,Tabasaran,,Tabasaran,,True,Хучни (Хушни),Хучни (Хушни),Хучни,Хучни,509.0,515.0,384.0,3232.0,41.947717,47.945961,Daghestan,,643.617004394531,,not_kutan,Lezgic,Tabasaran 
927,Tabasaran ,3341.0,Khyuryak,Хюряк,Tabasaran,,Tabasaran,,True,Хурюк (Хюрюк),"Хурик (Хурюк, Хюрюк)",Хюрюк,Хюряк,117.0,124.0,202.0,416.0,41.88238,48.07289,Daghestan,,517.973083496094,,not_kutan,Lezgic,Tabasaran 
928,Tabasaran ,2407.0,Tsantil',Цантиль,Tabasaran,,Tabasaran,,True,Цанатиль,Цанатиль,Цантил,Цантиль,131.0,136.0,134.0,284.0,41.95508,47.86271,Daghestan,,985.132934570312,,not_kutan,Lezgic,Tabasaran 
929,Tabasaran ,3321.0,Tsuduk,Цудук,Tabasaran,,Tabasaran,,True,Цулух,Цудык (Цудук),Цудук,Цудук,136.0,134.0,202.0,417.0,41.78225,47.89671,Daghestan,,1186.33544921875,,not_kutan,Lezgic,Tabasaran 
930,Tabasaran ,2431.0,Tsurtil',Цуртиль,Tabasaran,,Tabasaran,,True,Цуртиль,Цуртиль,Цуртил,Цуртиль,193.0,194.0,194.0,343.0,41.918365,47.932001,Daghestan,,955.0328979492191,,not_kutan,Lezgic,Tabasaran 
931,Tabasaran ,2109.0,Tsukhdyg,Цухтыг,Tabasaran,,Tabasaran,,True,Сухтух,"Сухтух (Сухдух, Султух)",Цухдих,Цухдыг,259.0,262.0,346.0,653.0,41.94056,47.981390000000005,Daghestan,,964.9174194335941,в википедии и на картах Цухдыг,not_kutan,Lezgic,Tabasaran 
932,Tabasaran ,3111.0,Chuvek,Чувек,Tabasaran,,Tabasaran,,True,Чувек (Чуек),"Чувек (Чуек, Чвек)",Чувек,Чувек,363.0,86.0,408.0,750.0,41.807699,47.901711,Daghestan,,1131.23876953125,,not_kutan,Lezgic,Tabasaran 
933,Tabasaran ,3405.0,Chulat,Чулат,Tabasaran,,Tabasaran,,True,Чулит,"Чулат (Чулят, Отонег)",Чулат,Чулат,420.0,396.0,292.0,1309.0,41.880921,48.154399,Daghestan,,217.95045471191398,,not_kutan,Lezgic,Tabasaran 
934,Tabasaran ,2145.0,Churdaf,Чурдаф,Tabasaran,,Tabasaran,,True,Чордаф,Чордаф (Чордав),Чордаф,Чурдаф,175.0,173.0,182.0,444.0,41.95272,47.8636,Daghestan,,992.004516601562,,not_kutan,Lezgic,Tabasaran 
